Variants,Trace,No of occurance,Key,Case_Duration_days,Date,User,Activity,Role,Product_hierarchy,NetValue,Company,Delivery,Delivery_Date,Good_Issue_Date,Difference,Customer,OrderType,clientCode,NotInTime,Delayed,PromiseMAD,ActualMAD,Execution_Status,User_Type,Change_Status,ID_Change_Status,Block_Status,ID_Block_Status,Local_Family_code,Last Activity,First Activity
1,Line Creation,3340,7020029518_90,0,2016-11-01 22:34:13,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452466800000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029531_10,0,2016-12-01 13:07:07,User12,Line Creation,Logistic Operator,TLC Optical Cables,0.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029581_10,0,2016-12-01 20:26:43,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452553200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_10,0,2016-12-01 22:02:24,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454281200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_20,0,2016-12-01 22:02:31,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453676400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_30,0,2016-12-01 22:02:36,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453676400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_40,0,2016-12-01 22:02:40,User3,Line Creation,Customer Service Representative,TLC Optical Cables,1922.8,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453676400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily17,Line Creation,Line Creation
1,Line Creation,3340,7020029596_50,0,2016-12-01 22:02:52,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453244400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_60,0,2016-12-01 22:02:56,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454886000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029596_70,0,2016-12-01 22:03:00,User3,Line Creation,Customer Service Representative,TLC Optical Cables,12051.6,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454886000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily17,Line Creation,Line Creation
1,Line Creation,3340,7020029596_80,0,2016-12-01 22:03:07,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454886000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029609_70,0,2016-01-20 15:26:49,User3,Line Creation,Customer Service Representative,TLC Optical Cables,2191.04,767,,,0.0,,Customer 40,US-Std. Order,0070100616,0,IN TIME,1466373600000.0,1466373600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily47,Line Creation,Line Creation
1,Line Creation,3340,7020029611_10,0,2016-01-13 15:09:38,User1,Line Creation,Customer Service Representative,TLC Optical Cables,3496.7,767,,,0.0,,Customer 2 ,US-Std. Order,0070100801,0,IN TIME,0.0,1483052400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily9,Line Creation,Line Creation
1,Line Creation,3340,7020029691_10,0,2016-01-14 14:42:20,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029692_10,0,2016-01-14 14:43:01,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029701_40,0,2016-01-14 17:04:36,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1455577200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029707_10,0,2016-01-14 19:19:59,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029707_20,0,2016-01-14 19:20:05,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029707_60,0,2016-01-14 19:20:29,User3,Line Creation,Customer Service Representative,TLC Optical Cables,8357.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily14,Line Creation,Line Creation
1,Line Creation,3340,7020029707_70,0,2016-01-14 19:20:35,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029707_80,0,2016-01-14 19:20:39,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452726000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029785_40,0,2016-01-15 15:08:40,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1461276000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_10,0,2016-01-15 15:09:23,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_20,0,2016-01-15 15:09:29,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_30,0,2016-01-15 15:09:34,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_40,0,2016-01-15 15:09:38,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_50,0,2016-01-15 15:09:43,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_60,0,2016-01-15 15:09:50,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029787_70,0,2016-01-15 15:09:55,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_10,0,2016-01-15 15:10:31,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_20,0,2016-01-15 15:10:35,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_30,0,2016-01-15 15:10:38,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_40,0,2016-01-15 15:10:42,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_50,0,2016-01-15 15:10:45,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_60,0,2016-01-15 15:10:49,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_70,0,2016-01-15 15:10:53,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_80,0,2016-01-15 15:10:58,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029788_90,0,2016-01-15 15:11:03,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1452812400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029865_10,0,2016-01-18 15:38:03,User6,Line Creation,Customer Service Representative,TLC Optical Cables,373.2,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1453071600000.0,1453071600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily24,Line Creation,Line Creation
1,Line Creation,3340,7020029900_10,0,2016-01-18 20:54:00,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453244400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029901_10,0,2016-01-18 20:54:54,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1453417200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029902_10,0,2016-01-18 21:50:49,User9,Line Creation,Customer Service Representative,TLC Services,0.0,767,,,0.0,,Customer 65,US-Billing req NoC,IC316062,0,IN TIME,0.0,1453158000000.0,Manual,Human,no change ,Without change,no block ,Without block,,Line Creation,Line Creation
1,Line Creation,3340,7020029902_20,0,2016-01-18 21:51:22,User9,Line Creation,Customer Service Representative,TLC Services,0.0,767,,,0.0,,Customer 65,US-Billing req NoC,IC316062,0,IN TIME,0.0,1453158000000.0,Manual,Human,no change ,Without change,no block ,Without block,,Line Creation,Line Creation
1,Line Creation,3340,7020029902_30,0,2016-01-18 21:51:34,User9,Line Creation,Customer Service Representative,TLC Services,0.0,767,,,0.0,,Customer 65,US-Billing req NoC,IC316062,0,IN TIME,0.0,1453158000000.0,Manual,Human,no change ,Without change,no block ,Without block,,Line Creation,Line Creation
1,Line Creation,3340,7020029902_40,0,2016-01-18 21:52:19,User9,Line Creation,Customer Service Representative,TLC Services,0.0,767,,,0.0,,Customer 65,US-Billing req NoC,IC316062,0,IN TIME,0.0,1453158000000.0,Manual,Human,no change ,Without change,no block ,Without block,,Line Creation,Line Creation
1,Line Creation,3340,7020029937_10,0,2016-01-19 19:19:02,User2,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,0.0,1453330800000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029938_10,0,2016-01-19 19:19:57,User2,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 5,US-Std. Order,0070100793,0,IN TIME,0.0,1453330800000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_10,0,2016-01-19 21:26:20,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_20,0,2016-01-19 21:26:28,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_30,0,2016-01-19 21:26:34,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_40,0,2016-01-19 21:26:40,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_50,0,2016-01-19 21:26:45,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029964_60,0,2016-01-19 21:26:51,User3,Line Creation,Customer Service Representative,TLC Optical Cables,0.0,767,,,0.0,,Customer 4,US-Std. Order,0070100186,0,IN TIME,0.0,1454367600000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily10,Line Creation,Line Creation
1,Line Creation,3340,7020029998_10,0,2016-01-20 19:43:23,User2,Line Creation,Customer Service Representative,TLC Optical Cables,420.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,0.0,1453244400000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily12,Line Creation,Line Creation
